@relation Diamantes

@attribute carat numeric
@attribute cut {Ideal,Premium,Good,Very_Good,Fair}
@attribute color {E,I,J,H,F,G,D}
@attribute clarity {SI2,SI1,VS1,VS2,VVS2,VVS1,I1,IF}
@attribute price {300-699,1000-4999,5000-9999,10000+,700-999}

@data
0.77,Premium,G,VS2,1000-4999
0.77,Ideal,I,VVS2,1000-4999
0.77,Very_Good,H,SI1,1000-4999
0.77,Ideal,E,SI2,1000-4999
0.77,Very_Good,H,VS1,1000-4999
0.77,Premium,E,SI1,1000-4999
0.77,Premium,G,VS2,1000-4999
0.77,Premium,G,VS1,1000-4999
0.77,Premium,F,SI1,1000-4999
0.77,Premium,F,SI1,1000-4999
0.77,Premium,F,VS1,1000-4999
0.77,Very_Good,E,SI1,1000-4999
0.77,Ideal,H,SI1,1000-4999
0.77,Ideal,D,SI2,1000-4999
0.77,Premium,F,VS2,1000-4999
0.77,Premium,E,SI1,1000-4999
0.77,Very_Good,G,VS2,1000-4999
0.77,Very_Good,G,VS2,1000-4999
0.77,Ideal,D,SI2,1000-4999
0.77,Premium,E,SI1,1000-4999
0.77,Ideal,D,SI1,1000-4999
0.77,Good,F,VS2,1000-4999
0.77,Very_Good,G,SI1,1000-4999
0.77,Ideal,D,SI2,1000-4999
0.77,Ideal,D,SI2,1000-4999
0.77,Very_Good,H,VS1,1000-4999
0.77,Premium,D,SI1,1000-4999
0.77,Ideal,I,SI1,1000-4999
0.77,Ideal,D,SI1,1000-4999
0.77,Very_Good,H,VS1,1000-4999
0.77,Ideal,D,SI2,1000-4999
0.77,Premium,E,SI1,1000-4999
0.77,Very_Good,G,VS1,1000-4999
0.77,Premium,E,SI1,1000-4999
0.77,Ideal,D,SI1,1000-4999
0.77,Ideal,E,SI1,1000-4999
0.77,Very_Good,E,SI2,1000-4999
0.77,Ideal,D,SI2,1000-4999
0.77,Premium,F,VS2,1000-4999
0.77,Good,H,VVS2,1000-4999
0.77,Fair,F,VS1,1000-4999
0.77,Very_Good,D,SI1,1000-4999
0.77,Very_Good,F,SI1,1000-4999
0.77,Ideal,F,VS2,1000-4999
0.77,Ideal,I,VS1,1000-4999
0.77,Ideal,H,VS1,1000-4999
0.77,Ideal,H,SI1,1000-4999
0.77,Good,H,VVS1,1000-4999
0.77,Ideal,F,SI1,1000-4999
0.77,Ideal,G,VS2,1000-4999
0.77,Ideal,G,VS1,1000-4999
0.77,Very_Good,G,VS2,1000-4999
0.77,Ideal,G,VS1,1000-4999
0.77,Very_Good,H,VS1,1000-4999
0.77,Ideal,G,VS2,1000-4999
0.77,Ideal,D,SI1,1000-4999
0.77,Very_Good,D,SI1,1000-4999
0.77,Very_Good,D,SI1,1000-4999
0.77,Ideal,F,SI1,1000-4999
0.77,Ideal,G,VS1,1000-4999
0.77,Ideal,E,SI1,1000-4999
0.77,Very_Good,G,VS1,1000-4999
0.77,Very_Good,H,VVS2,1000-4999
0.77,Premium,F,VS1,1000-4999
0.77,Premium,F,VS2,1000-4999
0.77,Ideal,E,SI1,1000-4999
0.77,Premium,E,VS2,1000-4999
0.77,Very_Good,G,VS1,1000-4999
0.77,Very_Good,D,SI1,1000-4999
0.77,Very_Good,G,VS1,1000-4999
0.77,Ideal,D,SI1,1000-4999
0.77,Ideal,G,SI1,1000-4999
0.77,Premium,E,VS1,1000-4999
0.77,Premium,E,VS2,1000-4999
0.77,Good,E,VS2,1000-4999
0.77,Premium,D,VS2,1000-4999
0.77,Premium,G,VVS2,1000-4999
0.77,Ideal,G,VS2,1000-4999
0.77,Ideal,E,VS2,1000-4999
0.77,Ideal,D,SI1,1000-4999
0.77,Very_Good,E,VS1,1000-4999
0.77,Ideal,F,SI1,1000-4999
0.77,Ideal,H,VS2,1000-4999
0.77,Premium,F,VS1,1000-4999
0.77,Ideal,D,SI1,1000-4999
0.77,Very_Good,F,VS1,1000-4999
0.77,Very_Good,D,VS2,1000-4999
0.77,Premium,F,VS1,1000-4999
0.77,Ideal,F,VS1,1000-4999
0.77,Ideal,F,VS1,1000-4999
0.77,Good,F,VS1,1000-4999
0.77,Very_Good,F,VVS2,1000-4999
0.77,Good,D,VS2,1000-4999
0.77,Very_Good,D,VS2,1000-4999
0.77,Premium,D,VS2,1000-4999
0.77,Premium,D,VS2,1000-4999
0.77,Ideal,D,VS2,1000-4999
0.77,Premium,F,VVS2,1000-4999
0.77,Ideal,H,VS1,1000-4999
0.77,Very_Good,E,VS1,1000-4999
0.77,Very_Good,D,VS2,1000-4999
0.77,Good,D,VS2,1000-4999
0.77,Ideal,F,VS2,1000-4999
0.77,Ideal,G,VS2,1000-4999
0.77,Very_Good,D,VS1,1000-4999
0.77,Premium,D,VS1,1000-4999
0.77,Ideal,F,VS1,1000-4999
0.77,Ideal,F,VS1,1000-4999
0.77,Very_Good,F,VS2,1000-4999
0.77,Ideal,E,VS1,1000-4999
0.77,Ideal,F,SI1,1000-4999
0.77,Ideal,H,VVS2,1000-4999
0.77,Ideal,D,VS2,1000-4999
0.77,Ideal,F,VS1,1000-4999
0.77,Ideal,D,VS2,1000-4999
0.77,Ideal,G,VS2,1000-4999
0.77,Very_Good,D,VS2,1000-4999
0.77,Ideal,E,SI1,1000-4999
0.77,Very_Good,G,VVS2,1000-4999
0.77,Ideal,D,VS2,1000-4999
0.77,Very_Good,E,VS2,1000-4999
0.77,Very_Good,F,VVS2,1000-4999
0.77,Very_Good,G,VVS1,1000-4999
0.77,Premium,D,VS1,1000-4999
0.77,Ideal,D,VS2,1000-4999
0.77,Ideal,H,VS2,1000-4999
0.77,Premium,D,VS1,1000-4999
0.77,Ideal,D,VS1,1000-4999
0.77,Very_Good,F,VVS1,1000-4999
0.77,Very_Good,F,VVS1,1000-4999
0.77,Ideal,D,VS1,1000-4999
0.77,Ideal,D,VVS2,5000-9999
0.77,Ideal,E,VVS1,5000-9999
0.77,Fair,D,SI2,1000-4999
0.77,Premium,J,VS2,1000-4999
0.77,Very_Good,J,SI1,1000-4999
0.77,Very_Good,J,VS2,1000-4999
0.77,Good,J,SI1,1000-4999
0.77,Premium,J,SI1,1000-4999
0.77,Premium,J,VS2,1000-4999
0.77,Fair,J,SI1,1000-4999
0.77,Premium,G,SI2,1000-4999
0.77,Very_Good,J,SI2,1000-4999
0.77,Very_Good,J,SI2,1000-4999
0.77,Premium,J,VS1,1000-4999
0.77,Fair,J,VS1,1000-4999
0.77,Good,E,SI2,1000-4999
0.77,Premium,J,SI1,1000-4999
0.77,Very_Good,J,SI1,1000-4999
0.77,Very_Good,I,VS2,1000-4999
0.77,Very_Good,J,SI1,1000-4999
0.77,Premium,I,SI1,1000-4999
0.77,Ideal,F,SI2,1000-4999
0.77,Very_Good,H,SI2,1000-4999
0.77,Premium,G,SI2,1000-4999
0.77,Ideal,J,SI1,1000-4999
0.77,Very_Good,J,VS2,1000-4999
0.77,Very_Good,I,SI2,1000-4999
0.77,Ideal,J,VS2,1000-4999
0.77,Ideal,G,SI2,1000-4999
0.77,Very_Good,I,VS2,1000-4999
0.77,Premium,E,SI2,1000-4999
0.77,Good,I,VS1,1000-4999
0.77,Fair,I,VS1,1000-4999
0.77,Premium,F,SI2,1000-4999
0.77,Ideal,J,VS2,1000-4999
0.77,Ideal,J,SI1,1000-4999
0.77,Very_Good,I,VS2,1000-4999
0.77,Good,H,SI2,1000-4999
0.77,Good,I,SI1,1000-4999
0.77,Ideal,G,SI2,1000-4999
0.77,Premium,I,VS2,1000-4999
0.77,Very_Good,F,SI2,1000-4999
0.77,Premium,F,SI2,1000-4999
0.77,Ideal,J,VS2,1000-4999
0.77,Fair,I,VVS2,1000-4999
0.77,Very_Good,H,SI2,1000-4999
0.77,Ideal,H,SI2,1000-4999
0.77,Very_Good,F,SI2,1000-4999
0.77,Good,H,SI1,1000-4999
0.77,Premium,E,SI2,1000-4999
0.77,Ideal,E,SI2,1000-4999
0.77,Premium,H,SI1,1000-4999
0.77,Good,E,SI2,1000-4999
0.77,Good,G,SI1,1000-4999
0.77,Premium,I,VS2,1000-4999
0.77,Ideal,I,SI1,1000-4999
0.77,Premium,G,SI2,1000-4999
0.77,Very_Good,I,VS2,1000-4999
0.77,Good,H,SI1,1000-4999
0.77,Ideal,F,SI2,1000-4999
0.77,Ideal,I,SI2,1000-4999
0.77,Good,H,SI1,1000-4999
0.77,Premium,H,SI1,1000-4999
0.77,Premium,H,SI1,1000-4999
0.77,Ideal,I,SI1,1000-4999
0.77,Ideal,H,VS2,1000-4999
0.77,Ideal,H,VS2,1000-4999
0.77,Very_Good,I,VS1,1000-4999
0.77,Very_Good,I,VS2,1000-4999
0.77,Very_Good,H,VS2,1000-4999
0.77,Ideal,E,SI2,1000-4999
0.77,Premium,E,SI2,1000-4999
0.77,Good,D,SI2,1000-4999
0.77,Premium,I,VS1,1000-4999
0.77,Premium,G,SI1,1000-4999
0.77,Very_Good,J,VVS1,1000-4999
0.77,Premium,H,VS2,1000-4999
0.77,Good,G,SI2,1000-4999
0.77,Ideal,I,VS2,1000-4999
0.77,Premium,G,SI1,1000-4999
0.77,Ideal,E,SI2,1000-4999
0.77,Very_Good,I,VS2,1000-4999
0.77,Very_Good,G,SI1,1000-4999
0.77,Very_Good,H,SI1,1000-4999
0.77,Fair,H,VS1,1000-4999
0.77,Ideal,I,VVS2,1000-4999
0.77,Ideal,H,SI1,1000-4999
0.77,Premium,E,SI2,1000-4999
0.77,Very_Good,G,SI1,1000-4999
0.77,Very_Good,G,SI1,1000-4999
0.77,Ideal,I,VS1,1000-4999
0.77,Good,F,SI1,1000-4999
0.77,Good,D,SI2,1000-4999
0.77,Ideal,F,SI1,1000-4999
0.77,Premium,G,SI1,1000-4999
0.77,Premium,G,SI1,1000-4999
0.77,Good,D,SI2,1000-4999
0.77,Very_Good,F,SI2,1000-4999
0.77,Very_Good,G,SI1,1000-4999
0.77,Ideal,E,SI2,1000-4999
0.77,Very_Good,I,VS1,1000-4999
0.77,Ideal,E,SI2,1000-4999
0.77,Ideal,F,SI1,1000-4999
0.77,Premium,E,SI2,1000-4999
0.77,Premium,E,SI2,1000-4999
0.77,Ideal,F,SI2,1000-4999
0.77,Good,H,VVS2,1000-4999
0.77,Ideal,I,VS1,1000-4999
0.77,Ideal,H,VS2,1000-4999
0.77,Premium,F,SI1,1000-4999
0.77,Very_Good,E,SI2,1000-4999
0.77,Ideal,E,SI2,1000-4999
0.78,Very_Good,G,SI2,1000-4999
0.78,Premium,F,SI1,1000-4999
0.78,Ideal,H,SI1,1000-4999
0.78,Ideal,D,SI1,1000-4999
0.78,Premium,G,VS2,1000-4999
0.78,Very_Good,I,VVS2,1000-4999
0.78,Premium,F,SI1,1000-4999
0.78,Premium,F,SI1,1000-4999
0.78,Ideal,I,VS2,1000-4999
0.78,Ideal,I,VS1,1000-4999
0.78,Very_Good,H,VS1,1000-4999
0.78,Premium,F,VS2,1000-4999
0.78,Ideal,F,SI1,1000-4999
0.78,Very_Good,D,SI1,1000-4999
0.78,Very_Good,H,VS1,1000-4999
0.78,Premium,E,VS2,1000-4999
0.78,Ideal,H,VS2,1000-4999
0.78,Ideal,G,SI1,1000-4999
0.78,Very_Good,G,VS2,1000-4999
0.78,Ideal,E,SI1,1000-4999
0.78,Ideal,H,VVS2,1000-4999
0.78,Premium,D,SI1,1000-4999
0.78,Ideal,D,SI1,1000-4999
0.78,Ideal,F,SI1,1000-4999
0.78,Very_Good,F,SI1,1000-4999
0.78,Ideal,E,SI2,1000-4999
0.78,Very_Good,E,SI1,1000-4999
0.78,Ideal,G,SI1,1000-4999
0.78,Ideal,E,SI1,1000-4999
0.78,Very_Good,G,VS2,1000-4999
0.78,Premium,D,SI1,1000-4999
0.78,Ideal,I,VS1,1000-4999
0.78,Ideal,I,VS1,1000-4999
0.78,Very_Good,G,VS2,1000-4999
0.78,Premium,D,SI1,1000-4999
0.78,Ideal,E,SI1,1000-4999
0.78,Ideal,E,VS2,1000-4999
0.78,Good,F,VS1,1000-4999
0.78,Ideal,G,VS2,1000-4999
0.78,Ideal,G,VS2,1000-4999
0.78,Ideal,D,SI1,1000-4999
0.78,Good,D,SI1,1000-4999
0.78,Very_Good,D,SI1,1000-4999
0.78,Ideal,F,VS2,1000-4999
0.78,Very_Good,F,SI1,1000-4999
0.78,Ideal,I,VVS2,1000-4999
0.78,Ideal,G,SI1,1000-4999
0.78,Ideal,E,VS2,1000-4999
0.78,Good,D,VS2,1000-4999
0.78,Very_Good,D,VS2,1000-4999
0.78,Ideal,G,VS2,1000-4999
0.78,Ideal,D,SI1,1000-4999
0.78,Very_Good,E,VS2,1000-4999
0.78,Ideal,E,VS2,1000-4999
0.78,Premium,F,VS1,1000-4999
0.78,Ideal,G,VS2,1000-4999
0.78,Ideal,E,SI1,1000-4999
0.78,Premium,E,VS1,1000-4999
0.78,Ideal,F,SI1,1000-4999
0.78,Very_Good,E,SI1,1000-4999
0.78,Ideal,D,SI1,1000-4999
0.78,Very_Good,F,VS1,1000-4999
0.78,Very_Good,E,VS1,1000-4999
0.78,Very_Good,F,VS2,1000-4999
0.78,Premium,E,VS1,1000-4999
0.78,Premium,F,VS1,1000-4999
0.78,Ideal,D,SI2,1000-4999
0.78,Very_Good,G,VS1,1000-4999
0.78,Premium,D,VS2,1000-4999
0.78,Premium,E,VS2,1000-4999
0.78,Ideal,F,VS2,1000-4999
0.78,Ideal,F,VS2,1000-4999
0.78,Ideal,F,VS2,1000-4999
0.78,Very_Good,D,VS2,1000-4999
0.78,Ideal,F,VS1,1000-4999
0.78,Premium,E,VS1,1000-4999
0.78,Very_Good,F,VS1,1000-4999
0.78,Very_Good,E,VS1,1000-4999
0.78,Good,E,SI1,1000-4999
0.78,Ideal,H,VVS2,1000-4999
0.78,Ideal,E,VS2,1000-4999
0.78,Ideal,G,VS2,1000-4999
0.78,Ideal,D,VS2,1000-4999
0.78,Very_Good,E,VS1,1000-4999
0.78,Ideal,E,VS2,1000-4999
0.78,Ideal,G,VS2,1000-4999
0.78,Very_Good,D,VS2,1000-4999
0.78,Ideal,E,SI1,1000-4999
0.78,Very_Good,D,VS2,1000-4999
0.78,Ideal,E,VS2,1000-4999
0.78,Ideal,D,VS2,1000-4999
0.78,Ideal,G,VS1,1000-4999
0.78,Very_Good,F,VS1,1000-4999
0.78,Ideal,D,VS2,1000-4999
0.78,Very_Good,D,VS1,1000-4999
0.78,Ideal,D,VS2,1000-4999
0.78,Ideal,D,VS2,1000-4999
0.78,Very_Good,E,VS1,1000-4999
0.78,Very_Good,D,VS1,1000-4999
0.78,Ideal,D,VS2,1000-4999
0.78,Very_Good,D,VS1,1000-4999
0.78,Ideal,D,VS1,1000-4999
0.78,Ideal,D,VS1,1000-4999
0.78,Very_Good,E,VVS1,1000-4999
0.78,Good,G,SI2,1000-4999
0.78,Premium,H,SI2,1000-4999
0.78,Ideal,H,SI2,1000-4999
0.78,Premium,J,SI1,1000-4999
0.78,Ideal,I,VS2,1000-4999
0.78,Ideal,H,SI2,1000-4999
0.78,Premium,J,SI2,1000-4999
0.78,Very_Good,J,SI1,1000-4999
0.78,Good,J,SI1,1000-4999
0.78,Premium,H,SI2,1000-4999
0.78,Good,I,SI1,1000-4999
0.78,Very_Good,H,SI2,1000-4999
0.78,Very_Good,I,SI2,1000-4999
0.78,Very_Good,I,SI2,1000-4999
0.78,Very_Good,J,SI1,1000-4999
0.78,Ideal,J,SI1,1000-4999
0.78,Premium,F,SI2,1000-4999
0.78,Very_Good,I,SI1,1000-4999
0.78,Ideal,G,SI2,1000-4999
0.78,Ideal,G,SI2,1000-4999
0.78,Very_Good,H,SI2,1000-4999
0.78,Very_Good,H,SI2,1000-4999
0.78,Very_Good,I,SI2,1000-4999
0.78,Very_Good,F,SI2,1000-4999
0.78,Very_Good,J,VS2,1000-4999
0.78,Fair,F,SI2,1000-4999
0.78,Very_Good,H,SI2,1000-4999
0.78,Ideal,H,SI2,1000-4999
0.78,Premium,F,SI2,1000-4999
0.78,Ideal,E,SI2,1000-4999
0.78,Very_Good,H,SI2,1000-4999
0.78,Very_Good,I,SI1,1000-4999
0.78,Fair,G,SI1,1000-4999
0.78,Good,E,SI2,1000-4999
0.78,Ideal,F,SI2,1000-4999
0.78,Ideal,J,VS1,1000-4999
0.78,Premium,I,SI1,1000-4999
0.78,Good,E,SI2,1000-4999
0.78,Ideal,F,SI2,1000-4999
0.78,Good,G,SI1,1000-4999
0.78,Premium,I,SI1,1000-4999
0.78,Ideal,I,VS2,1000-4999
0.78,Very_Good,G,SI2,1000-4999
0.78,Fair,G,SI2,1000-4999
0.78,Very_Good,H,SI2,1000-4999
0.78,Ideal,I,VS2,1000-4999
0.78,Ideal,J,VS1,1000-4999
0.78,Good,D,SI2,1000-4999
0.78,Ideal,F,SI2,1000-4999
0.78,Good,H,VS2,1000-4999
0.78,Premium,F,SI2,1000-4999
0.78,Good,F,SI2,1000-4999
0.78,Ideal,J,VS2,1000-4999
0.78,Premium,F,SI1,1000-4999
0.78,Very_Good,F,SI2,1000-4999
0.78,Ideal,G,SI2,1000-4999
0.78,Premium,G,SI2,1000-4999
0.78,Premium,H,SI1,1000-4999
0.78,Ideal,G,SI1,1000-4999
0.78,Very_Good,E,SI2,1000-4999
0.78,Very_Good,F,SI2,1000-4999
0.78,Very_Good,F,SI2,1000-4999
0.78,Ideal,G,SI2,1000-4999
0.78,Very_Good,E,SI1,1000-4999
0.78,Ideal,G,SI1,1000-4999
0.78,Very_Good,F,SI2,1000-4999
0.78,Ideal,E,SI2,1000-4999
0.78,Very_Good,H,SI1,1000-4999
0.78,Ideal,H,SI1,1000-4999
0.78,Ideal,F,SI2,1000-4999
0.78,Premium,I,VS2,1000-4999
0.78,Ideal,I,VS2,1000-4999
0.78,Ideal,I,VS2,1000-4999
0.78,Ideal,E,SI1,1000-4999
0.78,Fair,H,VS2,1000-4999
0.78,Very_Good,I,VS1,1000-4999
0.78,Ideal,F,SI1,1000-4999
0.78,Ideal,G,SI2,1000-4999
0.78,Very_Good,G,SI1,1000-4999
0.78,Very_Good,G,SI1,1000-4999
0.78,Fair,E,SI2,1000-4999
0.78,Ideal,D,SI2,1000-4999
0.78,Good,E,SI1,1000-4999
0.79,Ideal,F,SI2,1000-4999
0.79,Very_Good,H,VS1,1000-4999
0.79,Very_Good,G,SI1,1000-4999
0.79,Very_Good,E,SI1,1000-4999
0.79,Ideal,I,VS1,1000-4999
0.79,Very_Good,D,SI2,1000-4999
0.79,Premium,H,VVS2,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Premium,G,VS2,1000-4999
0.79,Ideal,H,VS2,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Good,E,SI1,1000-4999
0.79,Ideal,D,SI2,1000-4999
0.79,Premium,D,SI2,1000-4999
0.79,Premium,F,SI1,1000-4999
0.79,Premium,H,VS1,1000-4999
0.79,Premium,E,SI2,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Premium,E,VS2,1000-4999
0.79,Very_Good,F,SI1,1000-4999
0.79,Very_Good,F,SI1,1000-4999
0.79,Very_Good,D,SI2,1000-4999
0.79,Ideal,F,SI1,1000-4999
0.79,Ideal,I,VS1,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Very_Good,F,SI1,1000-4999
0.79,Very_Good,D,SI2,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Very_Good,E,SI2,1000-4999
0.79,Ideal,G,SI1,1000-4999
0.79,Very_Good,H,VS2,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Premium,F,VS2,1000-4999
0.79,Ideal,I,VS1,1000-4999
0.79,Premium,G,VS2,1000-4999
0.79,Ideal,H,VS2,1000-4999
0.79,Ideal,F,SI1,1000-4999
0.79,Very_Good,F,SI1,1000-4999
0.79,Very_Good,E,SI1,1000-4999
0.79,Premium,G,VS1,1000-4999
0.79,Premium,G,VS1,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Premium,D,SI1,1000-4999
0.79,Very_Good,F,SI1,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Very_Good,E,SI1,1000-4999
0.79,Very_Good,E,SI1,1000-4999
0.79,Very_Good,D,SI2,1000-4999
0.79,Ideal,F,SI1,1000-4999
0.79,Premium,F,VS2,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Good,E,SI1,1000-4999
0.79,Premium,D,SI1,1000-4999
0.79,Very_Good,E,SI1,1000-4999
0.79,Ideal,F,SI1,1000-4999
0.79,Ideal,H,SI1,1000-4999
0.79,Ideal,F,SI1,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Ideal,F,SI1,1000-4999
0.79,Premium,E,VS2,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Ideal,E,VS2,1000-4999
0.79,Ideal,H,VVS2,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Ideal,E,VS2,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Ideal,E,SI2,1000-4999
0.79,Very_Good,F,VS1,1000-4999
0.79,Ideal,G,VS1,1000-4999
0.79,Ideal,H,VVS2,1000-4999
0.79,Very_Good,D,SI1,1000-4999
0.79,Good,F,VS1,1000-4999
0.79,Very_Good,F,SI1,1000-4999
0.79,Premium,G,SI1,1000-4999
0.79,Very_Good,E,VS2,1000-4999
0.79,Ideal,G,VS1,1000-4999
0.79,Premium,E,VS1,1000-4999
0.79,Ideal,E,VS2,1000-4999
0.79,Ideal,D,SI1,1000-4999
0.79,Premium,E,VS2,1000-4999
0.79,Ideal,H,VVS1,1000-4999
0.79,Ideal,I,VS2,1000-4999
0.79,Ideal,E,SI1,1000-4999
0.79,Ideal,G,VVS2,1000-4999
0.79,Very_Good,E,VVS1,1000-4999
0.79,Very_Good,D,VS1,1000-4999
0.79,Very_Good,F,VS1,1000-4999
0.79,Ideal,D,VS2,1000-4999
0.79,Ideal,E,VS2,1000-4999
0.79,Very_Good,E,VS1,1000-4999
0.79,Ideal,E,VS2,1000-4999
0.79,Ideal,H,IF,1000-4999
0.79,Ideal,I,VVS2,1000-4999
0.79,Ideal,F,VVS2,1000-4999
0.79,Very_Good,D,VS1,1000-4999
0.79,Ideal,E,VS1,1000-4999
0.79,Premium,E,VVS1,1000-4999
0.79,Very_Good,E,VVS1,1000-4999
0.79,Ideal,F,VVS1,1000-4999
0.79,Very_Good,G,SI2,1000-4999
0.79,Very_Good,J,SI1,1000-4999
0.79,Premium,G,SI2,1000-4999
0.79,Premium,J,SI1,1000-4999
0.79,Good,F,SI2,1000-4999
0.79,Premium,H,SI2,1000-4999
0.79,Good,J,VS2,1000-4999
0.79,Good,I,SI1,1000-4999
0.79,Very_Good,I,SI1,1000-4999
0.79,Premium,J,SI1,1000-4999
0.79,Premium,H,SI1,1000-4999
0.79,Ideal,I,SI2,1000-4999
0.79,Very_Good,I,SI1,1000-4999
0.79,Very_Good,J,VS2,1000-4999
0.79,Premium,I,SI1,1000-4999
0.79,Good,H,SI2,1000-4999
0.79,Very_Good,H,SI2,1000-4999
0.79,Premium,H,VS2,1000-4999
0.79,Fair,G,SI1,1000-4999
0.79,Premium,H,SI2,1000-4999
0.79,Premium,G,SI1,1000-4999
0.79,Very_Good,G,SI1,1000-4999
0.79,Premium,H,SI1,1000-4999
0.79,Very_Good,I,SI1,1000-4999
0.79,Ideal,I,SI1,1000-4999
0.79,Good,I,VS2,1000-4999
0.79,Ideal,G,SI2,1000-4999
0.79,Premium,H,SI2,1000-4999
0.79,Very_Good,G,SI2,1000-4999
0.79,Premium,H,SI1,1000-4999
0.79,Ideal,I,SI1,1000-4999
0.79,Good,D,SI2,1000-4999
0.79,Ideal,I,SI1,1000-4999
0.79,Premium,F,SI2,1000-4999
0.79,Very_Good,F,SI1,1000-4999
0.79,Very_Good,H,SI1,1000-4999
0.79,Very_Good,F,SI2,1000-4999
0.79,Premium,F,SI1,1000-4999
0.79,Very_Good,H,SI1,1000-4999
0.79,Ideal,I,VS2,1000-4999
0.79,Good,G,SI1,1000-4999
0.79,Premium,H,VS2,1000-4999
0.79,Premium,D,SI2,1000-4999
0.79,Ideal,I,SI1,1000-4999
0.79,Good,F,SI1,1000-4999
0.79,Premium,E,SI2,1000-4999
0.8,Premium,H,SI1,1000-4999
0.8,Ideal,I,VS1,1000-4999
0.8,Premium,G,SI1,1000-4999
0.8,Ideal,F,SI2,1000-4999
0.8,Premium,F,SI2,1000-4999
0.8,Ideal,F,SI2,1000-4999
0.8,Very_Good,F,SI2,1000-4999
0.8,Premium,F,SI2,1000-4999
0.8,Very_Good,H,VS2,1000-4999
0.8,Very_Good,E,SI2,1000-4999
0.8,Very_Good,H,VS2,1000-4999
0.8,Good,G,SI1,1000-4999
0.8,Ideal,H,SI1,1000-4999
0.8,Good,E,SI2,1000-4999
0.8,Premium,E,SI2,1000-4999
0.8,Ideal,I,VS2,1000-4999
0.8,Very_Good,I,VS2,1000-4999
0.8,Ideal,G,VS2,1000-4999
0.8,Ideal,H,VS2,1000-4999
0.8,Ideal,I,VS1,1000-4999
0.8,Good,H,VS2,1000-4999
0.8,Very_Good,F,SI1,1000-4999
0.8,Ideal,G,SI2,1000-4999
0.8,Very_Good,F,SI1,1000-4999
0.8,Very_Good,D,SI2,1000-4999
0.8,Premium,H,VS2,1000-4999
0.8,Ideal,G,SI1,1000-4999
0.8,Ideal,G,SI1,1000-4999
0.8,Fair,E,SI1,1000-4999
0.8,Ideal,F,SI1,1000-4999
0.8,Ideal,F,SI1,1000-4999
0.8,Premium,F,SI1,1000-4999
0.8,Good,F,SI1,1000-4999
0.8,Ideal,G,SI2,1000-4999
0.8,Premium,F,SI1,1000-4999
0.8,Ideal,I,VS1,1000-4999
0.8,Premium,E,SI1,1000-4999
0.8,Very_Good,F,SI1,1000-4999
0.8,Very_Good,G,SI2,1000-4999
0.8,Very_Good,H,VS2,1000-4999
0.8,Very_Good,H,SI1,1000-4999
0.8,Very_Good,D,SI1,1000-4999
0.8,Ideal,I,SI1,1000-4999
0.8,Very_Good,G,VS2,1000-4999
0.8,Premium,H,VS1,1000-4999
0.8,Ideal,E,SI2,1000-4999
0.8,Premium,E,SI2,1000-4999
0.8,Good,F,SI1,1000-4999
0.8,Very_Good,H,VS2,1000-4999
0.8,Ideal,G,VS2,1000-4999
0.8,Ideal,F,SI1,1000-4999
0.8,Ideal,E,SI2,1000-4999
0.8,Ideal,I,VS1,1000-4999
0.8,Premium,G,VS2,1000-4999
0.8,Very_Good,H,SI1,1000-4999
0.8,Ideal,I,VS1,1000-4999
0.8,Ideal,D,SI1,1000-4999
0.8,Very_Good,F,SI1,1000-4999
0.8,Ideal,H,VS2,1000-4999
0.8,Very_Good,H,VVS2,1000-4999
0.8,Very_Good,E,SI1,1000-4999
0.8,Ideal,F,SI2,1000-4999
0.8,Ideal,F,SI2,1000-4999
0.8,Ideal,F,SI2,1000-4999
0.8,Very_Good,G,SI1,1000-4999
0.8,Very_Good,E,SI2,1000-4999
0.8,Very_Good,G,SI1,1000-4999
0.8,Very_Good,F,SI1,1000-4999
0.8,Ideal,F,SI1,1000-4999
0.8,Premium,F,SI1,1000-4999
0.8,Premium,D,SI2,1000-4999
0.8,Premium,E,SI1,1000-4999
0.8,Very_Good,F,SI1,1000-4999
0.8,Ideal,H,VS1,1000-4999
0.8,Good,F,VS1,1000-4999
0.8,Very_Good,D,VS2,1000-4999
